airline,tweets,airline_sentiment,sentiment_encoded
United,that number was useless heading to the airport now to pick up my bags this whole situation seems like a real joke,negative,-1
United,could not get me first class on any of their flights so i just rebooked myself,negative,-1
United,the gate agent and club staff got me priority standby for next so might only be minor disastertravelingwithsmallkids,neutral,0
United,will be sendingposting complete details of the circumstances surrounding this matter united airlines should be ashamed,negative,-1
United,city forces me into crappy seat even though exit row is available on the first leg your support cannot fix,negative,-1
United,thanks for your help ill complete the form once we are back home,positive,1
United,it incoming on time then sat for 30 then no jetbridge drivermissed a 45min connection from an on time flight,negative,-1
United,ladies and gents united airlines,neutral,0
United,might be dealing with frustrated passenegers hope you all have a great day thank you very much for an amazing airline,positive,1
United,last question the power outlets on my flight are available in the premium cabin does that include economy plus cabin,neutral,0
United,it is la and then a 2hr car ride to a dark palm springs technically maybe i will get bumped to 1st class den to phl on friday,neutral,0
United,still need assistance i do not have a flight home due to change in flight you made i miss all connections,negative,-1
United,believe you have to follow me in order for me send you a direct message,neutral,0
United,we would like an apology and a full refund please confirm when we will receive,negative,-1
United,can you email me here so i can share the details thanks,neutral,0
United,i got a bad exchange rate so want my money back please can you refund without penalty,negative,-1
United,flight ua1159 to denver for rmoug15 has been recheduled 5 timesif i am no show youll know why ridiculous,negative,-1
United,just using automated responses and do not have the decency to actually carerespond,negative,-1
United,the issue is with missed connections early gate closings and zero concern from customer service,negative,-1
United,i was thinking how i could say so many nice things after getting upgraded but then you delayed my flight it is ok,negative,-1
United,you explain how it rewards us elite premiere 1k members,neutral,0
United,our birthdays my fiance i want to travel late flight april youre our fave airline but frontier has this,neutral,0
United,resending the confirmation code in a direct message,neutral,0
United,did direct message the details back on 0214 when this started with phone number to reach me no reply either online or by phone,negative,-1
